1 	30.7160 	31.5569
2 	17.2888 	23.6358
4	11.5155 	21.2263
8 	11.1500 	22.2448
16	11.0676 	22.1992


1	16.5875 	28.6015
2 	11.9712 	15.1778
4 	10.9058 	12.1519
8 	10.7846 	9.2891
16 	6.5311 	7.8615


1    	141.1145	140.1709
2    	70.7067	70.0961
4    	35.4716	35.0293
8    	18.0201	17.5398
16   	9.7207	8.8403 
